281,11
282,17
283,7
284,17
285,12
286,8
287,25
288,43
289,96
290,80
291,151
292,82
293,205
294,5
295,6
296,7
297,15
298,37
299,53
300,42
301,186
302,39
303,211
304,35
305,13
306,14
307,37
308,13
309,77
310,12
311,14
312,61
313,51
314,41
315,36
316,44
317,95
318,12
319,8
320,6
321,365
322,64
323,17
324,14
325,40
326,89
327,55
328,20
329,19
330,12
331,56
332,80
333,53
334,29
335,44
336,53
337,35
338,18
339,14
340,13
341,15
342,118
343,43
344,313
345,8
346,27
347,10
348,12
349,84
350,204
351,19
352,48
353,13
354,19
355,48
356,9
357,135
358,75
359,38
360,11
361,6
362,8
363,11
364,48
365,16
366,12
367,123
368,20
369,8
370,179
371,49
372,11
373,74
374,75
375,64
376,114
377,64
378,9
379,15
380,13
381,6
382,69
383,28
384,35
385,76
386,18
387,6
388,41
389,23
390,7
391,102
392,39
393,102
394,17
395,8
396,40
397,129
398,70
399,26
400,25
401,17
402,75
403,12
404,18
405,71
406,7
407,31
408,12
409,62
410,88
411,23
412,16
413,10
414,51
415,44
416,69
417,29
418,5
419,10
420,32
421,17
422,7
423,41
424,9
425,20
426,9
427,34
428,35
429,47
430,45
431,80
432,26
433,68
434,73
435,57
436,108
437,9
438,9
439,16
440,8
441,9
442,12
443,7
444,12
445,351
446,79
447,78
448,116
449,76
450,90
451,63
452,52
453,95
454,162
455,41
456,214
457,13
458,100
459,233
460,250
461,115
462,7
463,62
464,45
465,341
466,21
467,25
468,8
469,216
470,14
471,6
472,11
473,37
474,153
475,79
476,88
477,22
478,54
479,27
480,68
481,37
482,37
483,20
484,73
485,80
486,122
487,22
488,26
489,42
490,106
491,86
492,146
493,8
494,57
495,75
496,37
497,23
498,32
499,92
500,16
501,36
502,7
503,46
504,19
505,20
506,53
507,36
508,167
509,189
510,58
511,107
512,20
513,61
514,43
515,31
516,81
517,32
518,22
519,9
520,22
521,23
522,81
523,17
524,11
525,10
526,47
527,8
528,27
529,34
530,51
531,26
532,22
533,15
534,34
535,104
536,74
537,15
538,13
539,12
540,9
541,11
542,6
543,90
544,95
545,52
546,38
547,66
548,22
549,7
550,56
551,21
552,46
553,6
554,101
555,63
556,42
557,89
558,44
559,40
560,75
561,203
562,297
563,57
564,41
565,68
566,25
567,36
568,116
569,194
570,29
571,56
572,19
573,18
574,99
575,99
576,28
577,135
578,10
579,17
580,31
581,206
582,36
583,44
584,47
585,36
586,24
587,55
588,61
589,49
590,8
591,39
592,39
593,66
594,8
595,58
596,29
597,51
598,35
599,10
600,5
601,18
602,4
603,8
604,8
605,9
606,110
607,35
608,50
609,9
610,19
611,61
612,5
613,92
614,34
615,38
616,43
617,72
618,50
619,68
620,5
621,233
622,8
623,177
624,40
625,25
626,16
627,22
628,29
629,24
630,44
631,50
632,32
633,18
634,15
635,14
636,145
637,65
638,34
639,164
640,50
641,39
642,346
643,35
644,6
645,62
646,112
647,38
648,58
649,397
650,104
651,73
652,133
653,37
654,35
655,14
656,24
657,83
658,19
659,31
660,77
661,5
662,8
663,46
664,13
665,15
666,33
667,99
668,26
669,30
670,30
671,19
672,6
673,9
674,21
675,47
676,47
677,13
678,113
679,21
680,8
681,17
682,78
683,96
684,55
685,127
686,11
687,86
688,49
689,8
690,10
691,10
692,6
693,8
694,197
695,56
696,6
697,11
698,21
699,15
700,13
701,13
702,14
703,14
704,175
705,183
706,30
707,45
708,18
709,9
710,162
711,52
712,7
713,36
714,10
715,32
716,31
717,57
718,133
719,98
720,8
721,15
722,95
723,147
724,63
725,50
726,87
727,38
728,44
729,7
730,5
731,58
732,96
733,90
734,10
735,53
736,79
737,13
738,41
739,57
740,92
741,26
742,11
743,25
744,93
745,89
746,10
747,28
748,145
749,54
750,15
751,42
752,21
753,118
754,11
755,72
756,6
757,30
758,66
759,13
760,37
761,146
762,74
763,10
764,15
765,60
766,12
767,159
768,7
769,12
770,13
771,36
772,15
773,97
774,52
775,110
776,34
777,58
778,8
779,34
780,24
781,143
782,6
783,7
784,25
785,16
786,120
787,19
788,37
789,62
790,6
791,45
792,42
793,12
794,62
795,194
796,12
797,14
798,47
799,52
800,32
801,48
802,23
803,86
804,22
805,17
806,6
807,22
808,102
809,10
810,5
811,29
812,32
813,11
814,53
815,48
816,42
817,39
818,10
819,15
820,54
821,109
822,104
823,12
824,9
825,9
826,7
827,166
828,33
829,6
830,47
831,34
832,11
833,100
834,6
835,8
836,10
837,10
838,25
839,83
840,46
841,109
842,108
843,17
844,75
845,42
846,8
847,43
848,8
849,40
850,56
851,42
852,12
853,9
854,27
855,37
856,95
857,22
858,21
859,10
860,18
861,13
862,15
863,5
864,10
865,21
866,10
867,9
868,44
869,8
870,135
871,22
872,11
873,39
874,48
875,60
876,94
877,10
878,48
879,7
880,8
881,13
882,8
883,13
884,117
885,64
886,7
887,40
888,15
889,48
890,26
891,9
892,25
893,9
894,26
895,23
896,10
897,10
898,15
899,210
900,100
901,15
902,340
903,142
904,251
905,71
906,21
907,54
908,36
909,77
910,11
911,103
912,7
913,77
914,59
915,39
916,44
917,11
918,187
919,85
920,8
921,72
922,18
923,99
924,10
925,141
926,149
927,69
928,21
929,32
930,36
931,125
932,7
933,56
934,44
935,9
936,103
937,18
938,6
939,11
940,21
941,18
942,12
943,14
944,18
945,10
946,12
947,18
948,20
949,11
950,21
951,18
952,11
953,20
954,52
955,12
956,6
957,9
958,13
959,14
960,15
961,9
962,18
963,16
964,16
965,16
966,9
967,19
968,9
969,8
970,15
971,19
972,16
973,17
974,15
975,17
976,12
977,17
978,13
979,6
980,18
981,17
982,13
983,14
984,38
985,12
986,13
987,13
988,12
989,14
990,15
991,12
992,15
993,20
994,14
995,18
996,17
997,187
998,12
999,14
1000,14
1001,14
1002,22
1003,11
1004,14
1005,10
1006,13
1007,14
1008,13
1009,10
1010,6
1011,58
1012,18
1013,93
1014,57
1015,42
1016,15
1017,17
1018,54
1019,12
1020,11
1021,11
1022,17
1023,13
1024,83
1025,25
1026,18
1027,9
1028,53
1029,23
1030,13
1031,25
1032,63
1033,9
1034,48
1035,8
1036,19
1037,7
1038,6
1039,41
1040,6
1041,105
1042,23
1043,36
1044,178
1045,49
1046,201
1047,8
1048,11
1049,43
1050,7
1051,14
1052,8
1053,12
1054,117
1055,10
1056,96
1057,44
1058,51
1059,44
1060,185
1061,93
1062,150
1063,29
1064,38
1065,86
1066,47
1067,84
1068,13
1069,12
1070,9
1071,21
1072,18
1073,49
1074,13
1075,48
1076,16
1077,19
1078,11
1079,54
1080,17
1081,15
1082,18
1083,19
1084,16
1085,10
1086,12
1087,11
1088,12
1089,16
1090,15
1091,12
1092,13
1093,11
1094,8
1095,13
1096,10
1097,8
1098,7
1099,16
1100,67
1101,20
1102,18
1103,17
1104,5
1105,17
1106,14
1107,22
1108,15
1109,16
1110,12
1111,13
1112,11
1113,22
1114,9
1115,66
1116,12
1117,11
1118,15
1119,10
1120,18
1121,14
1122,17
1123,11
1124,16
1125,9
1126,56
1127,49
1128,10
1129,15
1130,19
1131,31
1132,29
1133,98
1134,10
1135,35
1136,8
1137,53
1138,36
1139,7
1140,9
1141,11
1142,78
1143,24
1144,8
1145,17
1146,65
1147,16
1148,107
1149,13
1150,108
1151,16
1152,123
1153,101
1154,81
1155,31
1156,79
1157,12
1158,23
1159,8
1160,16
1161,19
1162,30
1163,40
1164,27
1165,21
1166,15
1167,13
1168,52
1169,5
1170,18
1171,105
1172,128
1173,72
1174,113
1175,17
1176,13
1177,28
1178,9
1179,48
1180,375
1181,5
1182,23
1183,92
1184,7
1185,10
1186,11
1187,6
1188,6
1189,21
1190,10
1191,13
1192,7
1193,12
1194,28
1195,132
1196,5
1197,8
1198,17
1199,27
1200,35
1201,12
1202,7
1203,26
1204,50
1205,7
1206,35
1207,65
1208,19
1209,27
1210,25
1211,20
1212,29
1213,29
1214,37
1215,135
1216,122
1217,29
1218,22
1219,45
1220,9
1221,98
1222,105
1223,77
1224,166
1225,12
1226,53
1227,19
1228,50
1229,22
1230,20
1231,46
1232,6
1233,12
1234,9
1235,63
1236,6
1237,43
1238,8
1239,54
1240,18
1241,29
1242,5
1243,48
1244,7
1245,8
1246,11
1247,5
1248,7
1249,14
1250,11
1251,8
1252,12
1253,14
1254,16
1255,12
1256,7
1257,8
1258,19
1259,14
1260,5
1261,23
1262,21
1263,6
1264,10
1265,9
1266,9
1267,8
1268,9
1269,8
1270,15
1271,102
1272,41
1273,46
1274,87
1275,23
1276,44
1277,50
1278,55
1279,8
1280,57
1281,58
1282,8
1283,44
1284,75
1285,54
1286,101
1287,32
1288,20
1289,59
1290,5
1291,5
1292,5
1293,5
1294,10
1295,11
1296,41
1297,40
1298,10
1299,127
1300,268
1301,35
1302,6
1303,131
1304,66
1305,337
1306,42
1307,75
1308,38
1309,31
1310,250
1311,86
1312,333
1313,14
1314,31
1315,109
1316,78
1317,30
1318,22
1319,74
1320,169
1321,10
1322,109
1323,35
1324,98
1325,119
1326,145
1327,36
1328,77
1329,291
1330,11
1331,141
1332,33
1333,113
1334,221
1335,89
1336,9
1337,366
1338,279
1339,40
1340,17
1341,23
1342,63
1343,96
1344,59
1345,64
1346,148
1347,128
1348,49
1349,71
1350,51
1351,50
1352,29
1353,10
1354,55
1355,170
1356,35
1357,48
1358,40
1359,9
1360,314
1361,18
1362,19
1363,9
1364,250
1365,81
1366,125
1367,19
1368,16
1369,70
1370,248
1371,38
1372,86
1373,9
1374,15
1375,91
1376,51
1377,61
1378,72
1379,40
1380,6
1381,8
1382,13
1383,12
1384,225
1385,99
1386,140
1387,51
1388,92
1389,52
1390,227
1391,38
1392,15
1393,13
1394,276
1395,13
1396,328
1397,20
1398,23
1399,9
1400,188
1401,61
1402,211
1403,69
1404,38
1405,56
1406,16
1407,143
1408,63
1409,193
1410,7
1411,95
1412,35
1413,144
1414,84
1415,16
1416,47
1417,144
1418,144
1419,34
1420,192
1421,169
1422,18
1423,64
1424,7
1425,63
1426,8
1427,7
1428,22
1429,35
1430,160
1431,23
1432,14
1433,43
1434,137
1435,40
1436,14
1437,31
1438,44
1439,58
1440,15
1441,102
1442,33
1443,42
1444,39
1445,21
1446,70
1447,115
1448,34
1449,17
1450,10
1451,190
1452,131
1453,27
1454,11
1455,65
1456,83
1457,97
1458,78
1459,127
1460,55
1461,21
1462,12
1463,60
1464,99
1465,119
1466,63
1467,130
1468,37
1469,23
1470,83
1471,38
1472,56
1473,205
1474,24
1475,11
1476,13
1477,75
1478,202
1479,41
1480,34
1481,8
1482,68
1483,98
1484,8
1485,21
1486,205
1487,107
1488,165
1489,52
1490,20
1491,39
1492,112
1493,106
1494,82
1495,122
1496,10
1497,28
1498,37
1499,141
1500,210
1501,24
1502,157
1503,60
1504,45
1505,8
1506,97
1507,62
1508,14
1509,152
1510,209
1511,11
1512,90
1513,77
1514,104
1515,229
1516,113
1517,283
1518,21
1519,15
1520,84
1521,46
1522,61
1523,143
1524,129
1525,59
1526,101
1527,107
1528,7
1529,6
1530,22
1531,37
1532,49
1533,62
1534,10
1535,79
1536,27
1537,70
1538,109
1539,25
1540,33
1541,12
1542,9
1543,52
1544,37
1545,12
1546,31
1547,77
1548,54
1549,192
1550,54
1551,13
1552,15
1553,7
1554,27
1555,25
1556,19
1557,38
1558,172
1559,122
1560,11
1561,73
1562,24
1563,57
1564,13
1565,24
1566,41
1567,128
1568,34
1569,67
1570,11
1571,11
1572,44
1573,13
1574,8
1575,26
1576,24
1577,48
1578,19
1579,97
1580,14
1581,11
1582,24
1583,64
1584,23
1585,163
1586,6
1587,71
1588,61
1589,20
1590,89
1591,70
1592,161
1593,7
1594,24
1595,32
1596,38
1597,42
1598,8
1599,37
1600,46
1601,15
1602,106
1603,22
1604,8
1605,19
1606,89
1607,42
1608,105
1609,6
1610,23
1611,35
1612,54
1613,21
1614,19
1615,24
1616,14
1617,10
1618,65
1619,9
1620,29
1621,42
1622,56
1623,52
1624,101
1625,66
1626,170
1627,27
1628,119
1629,38
1630,103
1631,50
1632,46
1633,61
1634,32
1635,57
1636,82
1637,50
1638,9
1639,15
1640,19
1641,87
1642,48
1643,140
1644,180
1645,169
1646,22
1647,78
1648,34
1649,23
1650,80
1651,78
1652,97
1653,113
1654,16
1655,30
1656,182
1657,26
1658,38
1659,156
1660,30
1661,142
1662,75
1663,94
1664,19
1665,9
1666,154
1667,81
1668,53
1669,24
1670,74
1671,5
1672,18
1673,58
1674,6
1675,66
1676,38
1677,38
1678,12
1679,26
1680,34
1681,9
1682,8
1683,30
1684,10
1685,108
1686,6
1687,49
1688,58
1689,11
1690,10
1691,81
1692,59
1693,19
1694,10
1695,13
1696,16
1697,176
1698,136
1699,97
1700,74
1701,77
1702,4
1703,48
1704,72
1705,47
1706,159
1707,9
1708,121
1709,9
1710,7
1711,7
1712,11
1713,31
1714,36
1715,60
1716,13
1717,37
1718,122
1719,113
1720,11
1721,22
1722,159
1723,39
1724,28
1725,107
1726,73
1727,6
1728,16
1729,63
1730,25
1731,41
1732,13
1733,211
1734,41
1735,118
1736,9
1737,8
1738,6
1739,6
1740,33
1741,40
1742,28
1743,101
1744,91
1745,10
1746,51
1747,60
1748,98
1749,15
1750,74
1751,31
1752,82
1753,7
1754,26
1755,8
1756,23
1757,129
1758,37
1759,53
1760,23
1761,26
1762,181
1763,131
1764,356
1765,14
1766,65
1767,46
1768,70
1769,47
1770,13
1771,106
1772,57
1773,23
1774,10
1775,7
1776,6
1777,13
1778,7
1779,6
1780,5
1781,7
1782,14
1783,6
1784,10
1785,12
1786,9
1787,9
1788,10
1789,11
1790,7
1791,19
1792,10
1793,14
1794,8
1795,7
1796,12
1797,11
1798,14
1799,6
1800,11
1801,9
1802,8
1803,5
1804,8
1805,11
1806,6
1807,7
1808,15
1809,7
1810,6
1811,9
1812,7
1813,6
1814,93
1815,64
1816,36
1817,24
1818,41
1819,60
1820,19
1821,65
1822,103
1823,268
1824,30
1825,97
1826,73
1827,49
1828,29
1829,27
1830,85
1831,165
1832,51
1833,16
1834,15
1835,105
1836,52
1837,188
1838,48
1839,36
1840,105
1841,20
1842,105
1843,76
1844,88
1845,60
1846,6
1847,109
1848,36
1849,23
1850,215
1851,88
1852,68
1853,51
1854,4
1855,4
1856,97
1857,21
1858,10
1859,46
1860,286
1861,9
1862,10
1863,36
1864,29
1865,20
1866,35
1867,49
1868,80
1869,12
1870,78
1871,46
1872,40
1873,19
1874,17
1875,43
1876,93
1877,29
1878,42
1879,30
1880,183
1881,42
1882,90
1883,11
1884,28
1885,10
1886,12
1887,36
1888,9
1889,12
1890,14
1891,7
1892,60
1893,9
1894,188
1895,19
1896,17
1897,58
1898,152
1899,66
1900,9
1901,169
1902,43
1903,99
1904,13
1905,67
1906,23
1907,14
1908,51
1909,147
1910,11
1911,5
1912,16
1913,37
1914,29
1915,81
1916,25
1917,19
1918,41
1919,10
1920,7
1921,55
1922,58
1923,151
1924,275
1925,183
1926,57
1927,86
1928,12
1929,68
1930,64
1931,135
1932,72
1933,13
1934,65
1935,101
1936,122
1937,17
1938,132
1939,52
1940,6
1941,147
1942,248
1943,57
1944,12
1945,16
1946,164
1947,28
1948,213
1949,36
1950,46
1951,174
1952,16
1953,14
1954,147
1955,23
1956,14
1957,13
1958,80
1959,133
1960,108
1961,8
1962,13
1963,41
1964,5
1965,11
1966,52
1967,15
1968,21
1969,76
1970,20
1971,36
1972,154
1973,123
1974,90
1975,99
1976,42
1977,15
1978,18
1979,42
1980,127
1981,13
1982,49
1983,15
1984,51
1985,34
1986,107
1987,40
1988,51
1989,50
1990,8
1991,10
1992,6
1993,7
1994,6
1995,8
1996,7
1997,5
1998,14
1999,7
2000,7
2001,17
2002,346
2003,62
2004,172
2005,34
2006,11
2007,178
2008,13
2009,41
2010,34
2011,38
2012,23
2013,6
2014,120
2015,9
2016,48
2017,25
2018,81
2019,13
2020,79
2021,42
2022,54
2023,55
2024,5
2025,207
2026,78
2027,67
2028,178
2029,36
2030,64
2031,15
2032,126
2033,74
2034,6
2035,18
2036,45
2037,131
2038,81
2039,28
2040,43
2041,209
2042,46
2043,158
2044,180
2045,62
2046,6
2047,64
2048,149
2049,37
2050,18
2051,36
2052,17
2053,17
2054,13
2055,53
2056,8
2057,26
2058,130
2059,23
2060,28
2061,62
2062,162
2063,46
2064,91
2065,91
2066,9
2067,9
2068,5
2069,13
2070,12
2071,42
2072,52
2073,15
2074,83
2075,91
2076,73
2077,18
2078,29
2079,28
2080,32
2081,32
2082,40
2083,18
2084,47
2085,60
2086,123
2087,31
2088,58
2089,71
2090,51
2091,45
2092,70
2093,37
2094,77
2095,58
2096,142
2097,20
2098,45
2099,25
2100,61
2101,96
2102,10
2103,12
2104,55
2105,88
2106,7
2107,15
2108,59
2109,39
2110,60
2111,17
2112,39
2113,9
2114,50
2115,64
2116,12
2117,9
2118,74
2119,66
2120,216
2121,74
2122,83
2123,91
2124,42
2125,43
2126,60
2127,8
2128,10
2129,197
2130,78
2131,84
2132,130
2133,35
2134,44
2135,17
2136,16
2137,9
2138,46
2139,27
2140,29
2141,83
2142,87
2143,6
2144,9
2145,125
2146,9
2147,77
2148,121
2149,75
2150,19
2151,37
2152,13
2153,24
2154,8
2155,32
2156,61
2157,18
2158,10
2159,20
2160,106
2161,22
2162,41
2163,11
2164,76
2165,26
2166,49
2167,68
2168,11
2169,78
2170,34
2171,40
2172,18
2173,55
2174,11
2175,9
2176,54
2177,14
2178,21
2179,24
2180,125
2181,26
2182,63
2183,15
2184,32
2185,122
2186,71
2187,53
2188,37
2189,50
2190,6
2191,54
2192,133
2193,117
2194,41
2195,11
2196,19
2197,8
2198,6
2199,45
2200,28
2201,56
2202,8
2203,13
2204,48
2205,8
2206,18
2207,10
2208,15
2209,6
2210,26
2211,48
2212,35
2213,9
2214,70
2215,97
2216,25
2217,24
2218,155
2219,148
2220,53
2221,88
2222,67
2223,60
2224,39
2225,155
2226,22
2227,42
2228,11
2229,48
2230,88
2231,8
2232,7
2233,10
2234,8
2235,10
2236,8
2237,9
2238,8
2239,6
2240,14
2241,10
2242,7
2243,8
2244,8
2245,44
2246,29
2247,88
2248,9
2249,21
2250,14
2251,12
2252,16
2253,12
2254,132
2255,34
2256,16
2257,12
2258,20
2259,10
2260,7
2261,8
2262,8
2263,9
2264,40
2265,40
2266,44
2267,73
2268,100
2269,22
2270,99
2271,16
2272,69
2273,60
2274,51
2275,23
2276,33
2277,32
2278,12
2279,8
2280,20
2281,11
2282,5
2283,38
2284,34
2285,10
2286,25
2287,6
2288,110
2289,40
2290,8
2291,147
2292,100
2293,85
2294,213
2295,12
2296,11
2297,78
2298,22
2299,190
2300,115
2301,112
2302,31
2303,54
2304,101
2305,11
2306,130
2307,29
2308,57
2309,55
2310,91
2311,136
2312,40
2313,36
2314,17
2315,10
2316,13
2317,168
2318,29
2319,27
2320,17
2321,275
2322,67
2323,36
2324,49
2325,39
2326,18
2327,12
2328,137
2329,103
2330,127
2331,11
2332,12
2333,12
2334,14
2335,10
2336,63
2337,10
2338,120
2339,33
2340,91
2341,113
2342,106
2343,89
2344,29
2345,166
2346,32
2347,7
2348,42
2349,89
2350,19
2351,28
2352,6
2353,39
2354,12
2355,49
2356,26
2357,47
2358,6
2359,15
2360,14
2361,13
2362,29
2363,44
2364,46
2365,81
2366,46
2367,81
2368,5
2369,6
2370,11
2371,8
2372,7
2373,10
2374,5
2375,52
2376,21
2377,18
2378,18
2379,60
2380,88
2381,77
2382,35
2383,29
2384,11
2385,10
2386,96
2387,19
2388,114
2389,56
2390,52
2391,22
2392,15
2393,118
2394,23
2395,36
2396,10
2397,53
2398,71
2399,31
2400,25
2401,47
2402,140
2403,10
2404,5
2405,8
2406,15
2407,11
2408,22
2409,12
2410,25
2411,86
2412,40
2413,35
2414,182
2415,39
2416,97
2417,54
2418,77
2419,14
2420,34
2421,11
2422,9
2423,87
2424,7
2425,126
2426,14
2427,58
2428,132
2429,9
2430,21
2431,41
2432,20
2433,35
2434,7
2435,10
2436,23
2437,14
2438,57
2439,17
2440,45
2441,5
2442,11
2443,8
2444,8
2445,6
2446,153
2447,62
2448,12
2449,18
2450,67
2451,23
2452,149
2453,155
2454,5
2455,98
2456,80
2457,105
2458,88
2459,13
2460,203
2461,44
2462,74
2463,188
2464,27
2465,137
2466,18
2467,63
2468,27
2469,24
2470,69
2471,48
2472,86
2473,18
2474,70
2475,35
2476,38
2477,25
2478,6
2479,60
2480,15
2481,94
2482,10
2483,58
2484,6
2485,28
2486,50
2487,46
2488,48
2489,71
2490,45
2491,15
2492,60
2493,19
2494,62
2495,96
2496,143
2497,33
2498,50
2499,49
2500,8
2501,38
2502,21
2503,22
2504,42
2505,16
2506,21
2507,121
2508,6
2509,48
2510,23
2511,18
2512,18
2513,12
2514,56
2515,8
2516,287
2517,38
2518,29
2519,29
2520,56
2521,65
2522,17
2523,29
2524,81
2525,28
2526,68
2527,19
2528,18
2529,101
2530,11
2531,15
2532,45
2533,51
2534,24
2535,12
2536,37
2537,184
2538,13
2539,129
2540,103
2541,13
2542,9
2543,15
2544,7
2545,22
2546,250
2547,16
2548,53
2549,73
2550,53
2551,152
2552,19
2553,7
2554,21
2555,25
2556,52
2557,7
2558,50
2559,99
2560,10
2561,47
2562,47
2563,9
2564,21
2565,45
2566,19
2567,9
2568,9
2569,22
2570,73
2571,138
2572,38
2573,26
2574,74
2575,80
2576,12
2577,22
2578,37
2579,61
2580,73
2581,35
2582,35
2583,12
2584,7
2585,22
2586,66
2587,38
2588,90
2589,43
2590,132
2591,16
2592,41
2593,168
2594,32
2595,18
2596,255
2597,73
2598,63
2599,22
2600,52
2601,49
2602,83
2603,38
2604,223
2605,47
2606,123
2607,10
2608,63
2609,25
2610,128
2611,77
2612,103
2613,54
2614,70
2615,25
2616,26
2617,18
2618,58
2619,66
2620,11
2621,40
2622,8
2623,49
2624,36
2625,64
2626,158
2627,25
2628,14
2629,147
2630,38
2631,9
2632,12
2633,9
2634,10
2635,52
2636,69
2637,77
2638,106
2639,19
2640,28
2641,9
2642,34
2643,7
2644,9
2645,13
2646,15
2647,161
2648,31
2649,22
2650,28
2651,10
2652,149
2653,36
2654,14
2655,17
2656,24
2657,9
2658,15
2659,35
2660,94
2661,28
2662,126
2663,10
2664,22
2665,41
2666,8
2667,44
2668,99
2669,16
2670,6
2671,84
2672,72
2673,10
2674,27
2675,48
2676,11
2677,70
2678,82
2679,28
2680,69
2681,15
2682,12
2683,10
2684,21
2685,119
2686,17
2687,10
2688,24
2689,15
2690,69
2691,8
2692,20
2693,95
2694,21
2695,85
2696,17
2697,31
2698,12
2699,47
2700,22
2701,10
2702,6
2703,21
2704,61
2705,179
2706,9
2707,173
2708,29
2709,34
2710,16
2711,109
2712,196
2713,19
2714,9
2715,101
2716,88
2717,8
2718,16
2719,16
2720,9
2721,6
2722,12
2723,8
2724,17
2725,9
2726,9
2727,5
2728,10
2729,6
2730,10
2731,9
2732,9
2733,5
2734,5
2735,14
2736,8
2737,12
2738,7
2739,9
2740,7
2741,9
2742,5
2743,8
2744,7
2745,11
2746,7
2747,7
2748,10
2749,7
2750,19
2751,215
2752,117
2753,24
2754,67
2755,74
2756,130
2757,170
2758,112
2759,92
2760,20
2761,70
2762,30
2763,50
2764,354
2765,50
2766,78
2767,107
2768,81
2769,74
2770,18
2771,22
2772,82
2773,49
2774,17
2775,19
2776,16
2777,6
2778,29
2779,47
2780,142
2781,84
2782,103
2783,59
2784,34
2785,89
2786,129
2787,12
2788,7
2789,18
2790,66
2791,128
2792,35
2793,52
2794,6
2795,36
2796,29
2797,104
2798,7
2799,7
2800,8
2801,16
2802,16
2803,14
2804,17
2805,7
2806,10
2807,5
2808,6
2809,12
2810,39
2811,117
2812,403
2813,84
2814,90
2815,23
2816,118
2817,44
2818,36
2819,18
2820,83
2821,23
2822,6
2823,65
2824,12
2825,13
2826,89
2827,22
2828,7
2829,20
2830,11
2831,39
2832,13
2833,293
2834,30
2835,18
2836,9
2837,20
2838,9
2839,17
2840,16
2841,20
2842,9
2843,66
2844,10
2845,80
2846,41
2847,20
2848,134
2849,104
2850,36
2851,53
2852,44
2853,75
2854,17
2855,36
2856,115
2857,10
2858,95
2859,24
2860,17
2861,9
2862,9
2863,13
2864,9
2865,26
2866,20
2867,17
2868,17
2869,20
2870,19
2871,15
2872,22
2873,13
2874,22
2875,17
2876,15
2877,18
2878,22
2879,19
2880,12
2881,23
2882,22
2883,20
2884,15
2885,9
2886,13
2887,13
2888,22
2889,84
2890,14
2891,94
2892,17
2893,58
2894,274
2895,7
2896,7
2897,58
2898,47
2899,32
2900,149
2901,70
2902,12
2903,25
2904,29
2905,46
2906,125
2907,83
2908,48
2909,152
2910,58
2911,45
2912,87
2913,143
2914,26
2915,49
2916,19
2917,18
2918,10
2919,16
2920,24
2921,71
2922,77
2923,139
2924,21
2925,19
2926,59
2927,14
2928,18
2929,19
2930,23
2931,86
2932,22
2933,10
2934,14
2935,16
2936,17
2937,10
2938,16
2939,17
2940,12
2941,19
2942,15
2943,18
2944,20
2945,17
2946,20
2947,14
2948,19
2949,20
2950,17
2951,12
2952,22
2953,20
2954,24
2955,22
2956,14
2957,25
2958,21
2959,22
2960,21
2961,21
2962,17
2963,14
2964,21
2965,11
2966,19
2967,18
2968,21
2969,19
2970,21
2971,12
2972,10
2973,40
2974,92
2975,46
2976,16
2977,17
2978,39
2979,8
2980,97
2981,24
2982,7
2983,12
2984,98
2985,82
2986,14
2987,90
2988,11
2989,9
2990,68
2991,7
2992,22
2993,11
2994,10
2995,9
2996,15
2997,6
2998,28
2999,9
